Level,Date,State Postal Code,State,County Name,Population Staying at Home Percentage,Population Not Staying at Home Percentage,Number of Trips,Number of cases,Est. Med HH Income 2018,POPESTIMATE2019,Lat,Lng,Daily New Cases
County,2/22/2020,IL,Illinois,Logan County,21.18%,78.82%,122851.0,0,57899.0,28618,40.061338,-89.3226954,0
County,2/23/2020,IL,Illinois,Logan County,26.15%,73.85%,107604.0,0,57899.0,28618,40.061338,-89.3226954,0
County,2/24/2020,IL,Illinois,Logan County,25.43%,74.57%,109484.0,0,57899.0,28618,40.061338,-89.3226954,0
County,2/25/2020,IL,Illinois,Logan County,21.57%,78.43%,114066.0,0,57899.0,28618,40.061338,-89.3226954,0
County,2/26/2020,IL,Illinois,Logan County,22.14%,77.86%,114610.0,0,57899.0,28618,40.061338,-89.3226954,0
County,2/27/2020,IL,Illinois,Logan County,21.62%,78.38%,127230.0,0,57899.0,28618,40.061338,-89.3226954,0
County,2/28/2020,IL,Illinois,Logan County,20.5%,79.5%,128002.0,0,57899.0,28618,40.061338,-89.3226954,0
County,2/29/2020,IL,Illinois,Logan County,23.97%,76.03%,125557.0,0,57899.0,28618,40.061338,-89.3226954,0
County,3/1/2020,IL,Illinois,Logan County,24.4%,75.6%,107295.0,0,57899.0,28618,40.061338,-89.3226954,0
County,3/2/2020,IL,Illinois,Logan County,21.8%,78.2%,121266.0,0,57899.0,28618,40.061338,-89.3226954,0
County,3/3/2020,IL,Illinois,Logan County,21.02%,78.98%,119908.0,0,57899.0,28618,40.061338,-89.3226954,0
County,3/4/2020,IL,Illinois,Logan County,21.11%,78.89%,124624.0,0,57899.0,28618,40.061338,-89.3226954,0
County,3/5/2020,IL,Illinois,Logan County,18.73%,81.27%,123826.0,0,57899.0,28618,40.061338,-89.3226954,0
County,3/6/2020,IL,Illinois,Logan County,19.08%,80.92%,131301.0,0,57899.0,28618,40.061338,-89.3226954,0
County,3/7/2020,IL,Illinois,Logan County,21.33%,78.67%,121249.0,0,57899.0,28618,40.061338,-89.3226954,0
County,3/8/2020,IL,Illinois,Logan County,23.58%,76.42%,102783.0,0,57899.0,28618,40.061338,-89.3226954,0
County,3/9/2020,IL,Illinois,Logan County,20.68%,79.32%,115640.0,0,57899.0,28618,40.061338,-89.3226954,0
County,3/10/2020,IL,Illinois,Logan County,19.68%,80.32%,119359.0,0,57899.0,28618,40.061338,-89.3226954,0
County,3/11/2020,IL,Illinois,Logan County,20.0%,80.0%,120086.0,0,57899.0,28618,40.061338,-89.3226954,0
County,3/12/2020,IL,Illinois,Logan County,21.14%,78.86%,109106.0,0,57899.0,28618,40.061338,-89.3226954,0
County,3/13/2020,IL,Illinois,Logan County,20.4%,79.6%,109692.0,0,57899.0,28618,40.061338,-89.3226954,0
County,3/14/2020,IL,Illinois,Logan County,24.04%,75.96%,80016.0,0,57899.0,28618,40.061338,-89.3226954,0
County,3/15/2020,IL,Illinois,Logan County,26.17%,73.83%,91989.0,0,57899.0,28618,40.061338,-89.3226954,0
County,3/16/2020,IL,Illinois,Logan County,24.3%,75.7%,114529.0,0,57899.0,28618,40.061338,-89.3226954,0
County,3/17/2020,IL,Illinois,Logan County,26.91%,73.09%,102994.0,0,57899.0,28618,40.061338,-89.3226954,0
County,3/18/2020,IL,Illinois,Logan County,28.65%,71.35%,98645.0,0,57899.0,28618,40.061338,-89.3226954,0
County,3/19/2020,IL,Illinois,Logan County,28.09%,71.91%,97501.0,0,57899.0,28618,40.061338,-89.3226954,0
County,3/20/2020,IL,Illinois,Logan County,27.29%,72.71%,104853.0,0,57899.0,28618,40.061338,-89.3226954,0
County,3/21/2020,IL,Illinois,Logan County,32.71%,67.29%,88821.0,0,57899.0,28618,40.061338,-89.3226954,0
County,3/22/2020,IL,Illinois,Logan County,34.96%,65.04%,64902.0,0,57899.0,28618,40.061338,-89.3226954,0
County,3/23/2020,IL,Illinois,Logan County,28.35%,71.65%,89013.0,0,57899.0,28618,40.061338,-89.3226954,0
County,3/24/2020,IL,Illinois,Logan County,29.13%,70.87%,85735.0,0,57899.0,28618,40.061338,-89.3226954,0
County,3/25/2020,IL,Illinois,Logan County,28.07%,71.93%,91829.0,0,57899.0,28618,40.061338,-89.3226954,0
County,3/26/2020,IL,Illinois,Logan County,29.32%,70.68%,91930.0,0,57899.0,28618,40.061338,-89.3226954,0
County,3/27/2020,IL,Illinois,Logan County,27.63%,72.37%,83435.0,0,57899.0,28618,40.061338,-89.3226954,0
County,3/28/2020,IL,Illinois,Logan County,29.41%,70.59%,77828.0,0,57899.0,28618,40.061338,-89.3226954,0
County,3/29/2020,IL,Illinois,Logan County,33.82%,66.18%,67221.0,0,57899.0,28618,40.061338,-89.3226954,0
County,3/30/2020,IL,Illinois,Logan County,28.22%,71.78%,88931.0,0,57899.0,28618,40.061338,-89.3226954,0
County,3/31/2020,IL,Illinois,Logan County,29.84%,70.16%,81972.0,0,57899.0,28618,40.061338,-89.3226954,0
County,4/1/2020,IL,Illinois,Logan County,29.65%,70.35%,92634.0,0,57899.0,28618,40.061338,-89.3226954,0
County,4/2/2020,IL,Illinois,Logan County,28.61%,71.39%,88559.0,1,57899.0,28618,40.061338,-89.3226954,1
County,4/3/2020,IL,Illinois,Logan County,27.44%,72.56%,91163.0,1,57899.0,28618,40.061338,-89.3226954,0
County,4/4/2020,IL,Illinois,Logan County,31.97%,68.03%,77153.0,1,57899.0,28618,40.061338,-89.3226954,0
County,4/5/2020,IL,Illinois,Logan County,33.31%,66.69%,73537.0,1,57899.0,28618,40.061338,-89.3226954,0
County,4/6/2020,IL,Illinois,Logan County,28.85%,71.15%,89666.0,1,57899.0,28618,40.061338,-89.3226954,0
County,4/7/2020,IL,Illinois,Logan County,27.72%,72.28%,95773.0,2,57899.0,28618,40.061338,-89.3226954,1
County,4/8/2020,IL,Illinois,Logan County,27.86%,72.14%,93857.0,2,57899.0,28618,40.061338,-89.3226954,0
County,4/9/2020,IL,Illinois,Logan County,29.52%,70.48%,90209.0,2,57899.0,28618,40.061338,-89.3226954,0
County,4/10/2020,IL,Illinois,Logan County,29.0%,71.0%,95956.0,2,57899.0,28618,40.061338,-89.3226954,0
County,4/11/2020,IL,Illinois,Logan County,30.19%,69.81%,91972.0,3,57899.0,28618,40.061338,-89.3226954,1
County,4/12/2020,IL,Illinois,Logan County,37.55%,62.45%,55944.0,3,57899.0,28618,40.061338,-89.3226954,0
County,4/13/2020,IL,Illinois,Logan County,30.73%,69.27%,88128.0,4,57899.0,28618,40.061338,-89.3226954,1
County,4/14/2020,IL,Illinois,Logan County,29.92%,70.08%,92948.0,4,57899.0,28618,40.061338,-89.3226954,0
County,4/15/2020,IL,Illinois,Logan County,29.63%,70.37%,88334.0,4,57899.0,28618,40.061338,-89.3226954,0
County,4/16/2020,IL,Illinois,Logan County,30.42%,69.58%,77713.0,4,57899.0,28618,40.061338,-89.3226954,0
County,4/17/2020,IL,Illinois,Logan County,28.84%,71.16%,68777.0,4,57899.0,28618,40.061338,-89.3226954,0
County,4/18/2020,IL,Illinois,Logan County,31.18%,68.82%,73420.0,4,57899.0,28618,40.061338,-89.3226954,0
County,4/19/2020,IL,Illinois,Logan County,32.28%,67.72%,85512.0,4,57899.0,28618,40.061338,-89.3226954,0
County,4/20/2020,IL,Illinois,Logan County,27.95%,72.05%,90147.0,4,57899.0,28618,40.061338,-89.3226954,0
County,4/21/2020,IL,Illinois,Logan County,28.21%,71.79%,105082.0,4,57899.0,28618,40.061338,-89.3226954,0
County,4/22/2020,IL,Illinois,Logan County,28.98%,71.02%,103574.0,4,57899.0,28618,40.061338,-89.3226954,0
County,4/23/2020,IL,Illinois,Logan County,27.93%,72.07%,93132.0,4,57899.0,28618,40.061338,-89.3226954,0
County,4/24/2020,IL,Illinois,Logan County,27.94%,72.06%,94685.0,4,57899.0,28618,40.061338,-89.3226954,0
County,4/25/2020,IL,Illinois,Logan County,32.8%,67.2%,76964.0,4,57899.0,28618,40.061338,-89.3226954,0
County,4/26/2020,IL,Illinois,Logan County,29.57%,70.43%,82742.0,4,57899.0,28618,40.061338,-89.3226954,0
County,4/27/2020,IL,Illinois,Logan County,27.98%,72.02%,103240.0,4,57899.0,28618,40.061338,-89.3226954,0
County,4/28/2020,IL,Illinois,Logan County,26.94%,73.06%,93029.0,7,57899.0,28618,40.061338,-89.3226954,3
County,4/29/2020,IL,Illinois,Logan County,27.92%,72.08%,92472.0,7,57899.0,28618,40.061338,-89.3226954,0
County,4/30/2020,IL,Illinois,Logan County,27.24%,72.76%,105388.0,7,57899.0,28618,40.061338,-89.3226954,0
County,5/1/2020,IL,Illinois,Logan County,27.1%,72.9%,112816.0,7,57899.0,28618,40.061338,-89.3226954,0
County,5/2/2020,IL,Illinois,Logan County,29.58%,70.42%,93203.0,7,57899.0,28618,40.061338,-89.3226954,0
County,5/3/2020,IL,Illinois,Logan County,31.41%,68.59%,78201.0,7,57899.0,28618,40.061338,-89.3226954,0
County,5/4/2020,IL,Illinois,Logan County,26.08%,73.92%,92975.0,7,57899.0,28618,40.061338,-89.3226954,0
County,5/5/2020,IL,Illinois,Logan County,28.54%,71.46%,90989.0,7,57899.0,28618,40.061338,-89.3226954,0
County,5/6/2020,IL,Illinois,Logan County,25.73%,74.27%,102684.0,7,57899.0,28618,40.061338,-89.3226954,0
County,5/7/2020,IL,Illinois,Logan County,26.03%,73.97%,99948.0,7,57899.0,28618,40.061338,-89.3226954,0
County,5/8/2020,IL,Illinois,Logan County,26.57%,73.43%,103391.0,9,57899.0,28618,40.061338,-89.3226954,2
County,5/9/2020,IL,Illinois,Logan County,28.69%,71.31%,93041.0,9,57899.0,28618,40.061338,-89.3226954,0
County,5/10/2020,IL,Illinois,Logan County,29.66%,70.34%,77480.0,9,57899.0,28618,40.061338,-89.3226954,0
County,5/11/2020,IL,Illinois,Logan County,23.45%,76.55%,110883.0,9,57899.0,28618,40.061338,-89.3226954,0
County,5/12/2020,IL,Illinois,Logan County,22.07%,77.93%,106150.0,9,57899.0,28618,40.061338,-89.3226954,0
County,5/13/2020,IL,Illinois,Logan County,23.31%,76.69%,99956.0,10,57899.0,28618,40.061338,-89.3226954,1
County,5/14/2020,IL,Illinois,Logan County,23.04%,76.96%,100368.0,10,57899.0,28618,40.061338,-89.3226954,0
County,5/15/2020,IL,Illinois,Logan County,22.14%,77.86%,95660.0,10,57899.0,28618,40.061338,-89.3226954,0
County,5/16/2020,IL,Illinois,Logan County,24.64%,75.36%,98297.0,10,57899.0,28618,40.061338,-89.3226954,0
County,5/17/2020,IL,Illinois,Logan County,28.18%,71.82%,88759.0,10,57899.0,28618,40.061338,-89.3226954,0
County,5/18/2020,IL,Illinois,Logan County,19.97%,80.03%,109177.0,10,57899.0,28618,40.061338,-89.3226954,0
County,5/19/2020,IL,Illinois,Logan County,22.02%,77.98%,102722.0,10,57899.0,28618,40.061338,-89.3226954,0
County,5/20/2020,IL,Illinois,Logan County,19.85%,80.15%,113901.0,10,57899.0,28618,40.061338,-89.3226954,0
County,5/21/2020,IL,Illinois,Logan County,22.23%,77.77%,121637.0,10,57899.0,28618,40.061338,-89.3226954,0
County,5/22/2020,IL,Illinois,Logan County,19.85%,80.15%,116164.0,10,57899.0,28618,40.061338,-89.3226954,0
County,5/23/2020,IL,Illinois,Logan County,19.34%,80.66%,96690.0,10,57899.0,28618,40.061338,-89.3226954,0
County,5/24/2020,IL,Illinois,Logan County,26.86%,73.14%,91452.0,10,57899.0,28618,40.061338,-89.3226954,0
County,5/25/2020,IL,Illinois,Logan County,26.91%,73.09%,88895.0,10,57899.0,28618,40.061338,-89.3226954,0
County,5/26/2020,IL,Illinois,Logan County,22.36%,77.64%,109153.0,10,57899.0,28618,40.061338,-89.3226954,0
County,5/27/2020,IL,Illinois,Logan County,20.49%,79.51%,118331.0,10,57899.0,28618,40.061338,-89.3226954,0
County,5/28/2020,IL,Illinois,Logan County,22.1%,77.9%,109052.0,10,57899.0,28618,40.061338,-89.3226954,0
County,5/29/2020,IL,Illinois,Logan County,25.18%,74.82%,106555.0,10,57899.0,28618,40.061338,-89.3226954,0
County,5/30/2020,IL,Illinois,Logan County,25.46%,74.54%,105217.0,10,57899.0,28618,40.061338,-89.3226954,0
County,5/31/2020,IL,Illinois,Logan County,25.83%,74.17%,94108.0,10,57899.0,28618,40.061338,-89.3226954,0
County,6/1/2020,IL,Illinois,Logan County,22.41%,77.59%,104841.0,10,57899.0,28618,40.061338,-89.3226954,0
County,6/2/2020,IL,Illinois,Logan County,22.57%,77.43%,110910.0,10,57899.0,28618,40.061338,-89.3226954,0
County,6/3/2020,IL,Illinois,Logan County,20.18%,79.82%,123354.0,10,57899.0,28618,40.061338,-89.3226954,0
County,6/4/2020,IL,Illinois,Logan County,20.83%,79.17%,118131.0,10,57899.0,28618,40.061338,-89.3226954,0
County,6/5/2020,IL,Illinois,Logan County,19.75%,80.25%,122074.0,10,57899.0,28618,40.061338,-89.3226954,0
County,6/6/2020,IL,Illinois,Logan County,23.1%,76.9%,99300.0,10,57899.0,28618,40.061338,-89.3226954,0
County,6/7/2020,IL,Illinois,Logan County,24.92%,75.08%,94821.0,10,57899.0,28618,40.061338,-89.3226954,0
County,6/8/2020,IL,Illinois,Logan County,19.32%,80.68%,127897.0,10,57899.0,28618,40.061338,-89.3226954,0
County,6/9/2020,IL,Illinois,Logan County,21.93%,78.07%,99521.0,10,57899.0,28618,40.061338,-89.3226954,0
County,6/10/2020,IL,Illinois,Logan County,20.36%,79.64%,110795.0,10,57899.0,28618,40.061338,-89.3226954,0
County,6/11/2020,IL,Illinois,Logan County,19.43%,80.57%,114929.0,10,57899.0,28618,40.061338,-89.3226954,0
County,6/12/2020,IL,Illinois,Logan County,19.47%,80.53%,149804.0,10,57899.0,28618,40.061338,-89.3226954,0
County,6/13/2020,IL,Illinois,Logan County,20.11%,79.89%,113682.0,10,57899.0,28618,40.061338,-89.3226954,0
County,6/14/2020,IL,Illinois,Logan County,26.14%,73.86%,82751.0,11,57899.0,28618,40.061338,-89.3226954,1
County,6/15/2020,IL,Illinois,Logan County,22.54%,77.46%,108668.0,11,57899.0,28618,40.061338,-89.3226954,0
County,6/16/2020,IL,Illinois,Logan County,22.84%,77.16%,111285.0,11,57899.0,28618,40.061338,-89.3226954,0
County,6/17/2020,IL,Illinois,Logan County,21.92%,78.08%,109802.0,11,57899.0,28618,40.061338,-89.3226954,0
County,6/18/2020,IL,Illinois,Logan County,20.78%,79.22%,110591.0,11,57899.0,28618,40.061338,-89.3226954,0
County,6/19/2020,IL,Illinois,Logan County,20.63%,79.37%,109722.0,12,57899.0,28618,40.061338,-89.3226954,1
County,6/20/2020,IL,Illinois,Logan County,22.36%,77.64%,91886.0,13,57899.0,28618,40.061338,-89.3226954,1
County,6/21/2020,IL,Illinois,Logan County,26.82%,73.18%,85815.0,13,57899.0,28618,40.061338,-89.3226954,0
County,6/22/2020,IL,Illinois,Logan County,23.56%,76.44%,97821.0,13,57899.0,28618,40.061338,-89.3226954,0
County,6/23/2020,IL,Illinois,Logan County,21.07%,78.93%,111797.0,13,57899.0,28618,40.061338,-89.3226954,0
County,6/24/2020,IL,Illinois,Logan County,23.47%,76.53%,91707.0,13,57899.0,28618,40.061338,-89.3226954,0
County,6/25/2020,IL,Illinois,Logan County,22.04%,77.96%,106874.0,13,57899.0,28618,40.061338,-89.3226954,0
County,6/26/2020,IL,Illinois,Logan County,22.57%,77.43%,102560.0,13,57899.0,28618,40.061338,-89.3226954,0
County,6/27/2020,IL,Illinois,Logan County,24.71%,75.29%,91480.0,13,57899.0,28618,40.061338,-89.3226954,0
County,6/28/2020,IL,Illinois,Logan County,25.57%,74.43%,84614.0,13,57899.0,28618,40.061338,-89.3226954,0
County,6/29/2020,IL,Illinois,Logan County,23.84%,76.16%,100348.0,13,57899.0,28618,40.061338,-89.3226954,0
County,6/30/2020,IL,Illinois,Logan County,23.43%,76.57%,93792.0,14,57899.0,28618,40.061338,-89.3226954,1
County,2/1/2020,IL,Illinois,Livingston County,25.53%,74.47%,138157.0,0,56200.0,35648,40.8688604,-88.55653099999998,0
County,2/2/2020,IL,Illinois,Livingston County,28.37%,71.63%,115197.0,0,56200.0,35648,40.8688604,-88.55653099999998,0
County,2/3/2020,IL,Illinois,Livingston County,24.16%,75.84%,130933.0,0,56200.0,35648,40.8688604,-88.55653099999998,0
County,2/4/2020,IL,Illinois,Livingston County,23.32%,76.68%,131055.0,0,56200.0,35648,40.8688604,-88.55653099999998,0
County,2/5/2020,IL,Illinois,Livingston County,23.38%,76.62%,131544.0,0,56200.0,35648,40.8688604,-88.55653099999998,0
County,2/6/2020,IL,Illinois,Livingston County,24.15%,75.85%,146684.0,0,56200.0,35648,40.8688604,-88.55653099999998,0
County,2/7/2020,IL,Illinois,Livingston County,22.61%,77.39%,147365.0,0,56200.0,35648,40.8688604,-88.55653099999998,0
County,2/8/2020,IL,Illinois,Livingston County,24.81%,75.19%,132069.0,0,56200.0,35648,40.8688604,-88.55653099999998,0
County,2/9/2020,IL,Illinois,Livingston County,30.73%,69.27%,106119.0,0,56200.0,35648,40.8688604,-88.55653099999998,0
County,2/10/2020,IL,Illinois,Livingston County,23.39%,76.61%,143690.0,0,56200.0,35648,40.8688604,-88.55653099999998,0
County,2/11/2020,IL,Illinois,Livingston County,20.98%,79.02%,142084.0,0,56200.0,35648,40.8688604,-88.55653099999998,0
County,2/12/2020,IL,Illinois,Livingston County,22.26%,77.74%,141032.0,0,56200.0,35648,40.8688604,-88.55653099999998,0
County,2/13/2020,IL,Illinois,Livingston County,24.19%,75.81%,140799.0,0,56200.0,35648,40.8688604,-88.55653099999998,0
County,2/14/2020,IL,Illinois,Livingston County,21.98%,78.02%,146103.0,0,56200.0,35648,40.8688604,-88.55653099999998,0
County,2/15/2020,IL,Illinois,Livingston County,24.81%,75.19%,143433.0,0,56200.0,35648,40.8688604,-88.55653099999998,0
County,2/16/2020,IL,Illinois,Livingston County,29.41%,70.59%,112634.0,0,56200.0,35648,40.8688604,-88.55653099999998,0
County,2/17/2020,IL,Illinois,Livingston County,31.86%,68.14%,99291.0,0,56200.0,35648,40.8688604,-88.55653099999998,0
County,2/18/2020,IL,Illinois,Livingston County,23.05%,76.95%,133954.0,0,56200.0,35648,40.8688604,-88.55653099999998,0
County,2/19/2020,IL,Illinois,Livingston County,23.44%,76.56%,145257.0,0,56200.0,35648,40.8688604,-88.55653099999998,0
County,2/20/2020,IL,Illinois,Livingston County,22.15%,77.85%,142107.0,0,56200.0,35648,40.8688604,-88.55653099999998,0
County,2/21/2020,IL,Illinois,Livingston County,22.98%,77.02%,155313.0,0,56200.0,35648,40.8688604,-88.55653099999998,0
County,2/22/2020,IL,Illinois,Livingston County,22.57%,77.43%,138240.0,0,56200.0,35648,40.8688604,-88.55653099999998,0
County,2/23/2020,IL,Illinois,Livingston County,27.24%,72.76%,119199.0,0,56200.0,35648,40.8688604,-88.55653099999998,0
County,2/24/2020,IL,Illinois,Livingston County,24.93%,75.07%,130887.0,0,56200.0,35648,40.8688604,-88.55653099999998,0
County,2/25/2020,IL,Illinois,Livingston County,22.85%,77.15%,143066.0,0,56200.0,35648,40.8688604,-88.55653099999998,0
County,2/26/2020,IL,Illinois,Livingston County,23.4%,76.6%,119195.0,0,56200.0,35648,40.8688604,-88.55653099999998,0
County,2/27/2020,IL,Illinois,Livingston County,22.45%,77.55%,142488.0,0,56200.0,35648,40.8688604,-88.55653099999998,0
County,2/28/2020,IL,Illinois,Livingston County,21.93%,78.07%,149472.0,0,56200.0,35648,40.8688604,-88.55653099999998,0
County,2/29/2020,IL,Illinois,Livingston County,24.05%,75.95%,151353.0,0,56200.0,35648,40.8688604,-88.55653099999998,0
County,3/1/2020,IL,Illinois,Livingston County,25.94%,74.06%,118768.0,0,56200.0,35648,40.8688604,-88.55653099999998,0
County,3/2/2020,IL,Illinois,Livingston County,23.97%,76.03%,136633.0,0,56200.0,35648,40.8688604,-88.55653099999998,0
County,3/3/2020,IL,Illinois,Livingston County,21.35%,78.65%,124720.0,0,56200.0,35648,40.8688604,-88.55653099999998,0
County,3/4/2020,IL,Illinois,Livingston County,22.25%,77.75%,135991.0,0,56200.0,35648,40.8688604,-88.55653099999998,0
County,3/5/2020,IL,Illinois,Livingston County,20.09%,79.91%,128089.0,0,56200.0,35648,40.8688604,-88.55653099999998,0
County,3/6/2020,IL,Illinois,Livingston County,20.36%,79.64%,138710.0,0,56200.0,35648,40.8688604,-88.55653099999998,0
County,3/7/2020,IL,Illinois,Livingston County,22.4%,77.6%,137105.0,0,56200.0,35648,40.8688604,-88.55653099999998,0
County,3/8/2020,IL,Illinois,Livingston County,24.62%,75.38%,118512.0,0,56200.0,35648,40.8688604,-88.55653099999998,0
County,3/9/2020,IL,Illinois,Livingston County,21.92%,78.08%,126730.0,0,56200.0,35648,40.8688604,-88.55653099999998,0
County,3/10/2020,IL,Illinois,Livingston County,21.85%,78.15%,133125.0,0,56200.0,35648,40.8688604,-88.55653099999998,0
County,3/11/2020,IL,Illinois,Livingston County,20.92%,79.08%,97985.0,0,56200.0,35648,40.8688604,-88.55653099999998,0
County,3/12/2020,IL,Illinois,Livingston County,21.58%,78.42%,109482.0,0,56200.0,35648,40.8688604,-88.55653099999998,0
County,3/13/2020,IL,Illinois,Livingston County,21.45%,78.55%,130486.0,0,56200.0,35648,40.8688604,-88.55653099999998,0
County,3/14/2020,IL,Illinois,Livingston County,26.66%,73.34%,113298.0,0,56200.0,35648,40.8688604,-88.55653099999998,0
County,3/15/2020,IL,Illinois,Livingston County,29.94%,70.06%,105785.0,0,56200.0,35648,40.8688604,-88.55653099999998,0
County,3/16/2020,IL,Illinois,Livingston County,24.92%,75.08%,123112.0,0,56200.0,35648,40.8688604,-88.55653099999998,0
County,3/17/2020,IL,Illinois,Livingston County,28.72%,71.28%,123512.0,0,56200.0,35648,40.8688604,-88.55653099999998,0
County,3/18/2020,IL,Illinois,Livingston County,29.36%,70.64%,115512.0,0,56200.0,35648,40.8688604,-88.55653099999998,0
County,3/19/2020,IL,Illinois,Livingston County,29.42%,70.58%,114775.0,0,56200.0,35648,40.8688604,-88.55653099999998,0
County,3/20/2020,IL,Illinois,Livingston County,30.02%,69.98%,120659.0,0,56200.0,35648,40.8688604,-88.55653099999998,0
County,3/21/2020,IL,Illinois,Livingston County,33.3%,66.7%,110468.0,0,56200.0,35648,40.8688604,-88.55653099999998,0
County,3/22/2020,IL,Illinois,Livingston County,36.33%,63.67%,78661.0,1,56200.0,35648,40.8688604,-88.55653099999998,1
County,3/23/2020,IL,Illinois,Livingston County,30.8%,69.2%,88770.0,1,56200.0,35648,40.8688604,-88.55653099999998,0
County,3/24/2020,IL,Illinois,Livingston County,31.77%,68.23%,93267.0,1,56200.0,35648,40.8688604,-88.55653099999998,0
County,3/25/2020,IL,Illinois,Livingston County,30.28%,69.72%,89756.0,1,56200.0,35648,40.8688604,-88.55653099999998,0
County,3/26/2020,IL,Illinois,Livingston County,29.63%,70.37%,90644.0,1,56200.0,35648,40.8688604,-88.55653099999998,0
County,3/27/2020,IL,Illinois,Livingston County,31.0%,69.0%,85256.0,2,56200.0,35648,40.8688604,-88.55653099999998,1
County,3/28/2020,IL,Illinois,Livingston County,31.36%,68.64%,88878.0,2,56200.0,35648,40.8688604,-88.55653099999998,0
County,3/29/2020,IL,Illinois,Livingston County,35.87%,64.13%,81933.0,2,56200.0,35648,40.8688604,-88.55653099999998,0
County,3/30/2020,IL,Illinois,Livingston County,30.14%,69.86%,97400.0,2,56200.0,35648,40.8688604,-88.55653099999998,0
County,3/31/2020,IL,Illinois,Livingston County,30.88%,69.12%,87322.0,3,56200.0,35648,40.8688604,-88.55653099999998,1
County,4/1/2020,IL,Illinois,Livingston County,30.34%,69.66%,90776.0,5,56200.0,35648,40.8688604,-88.55653099999998,2
County,4/2/2020,IL,Illinois,Livingston County,30.57%,69.43%,92178.0,5,56200.0,35648,40.8688604,-88.55653099999998,0
County,4/3/2020,IL,Illinois,Livingston County,29.28%,70.72%,104062.0,6,56200.0,35648,40.8688604,-88.55653099999998,1
County,4/4/2020,IL,Illinois,Livingston County,32.8%,67.2%,85065.0,6,56200.0,35648,40.8688604,-88.55653099999998,0
County,4/5/2020,IL,Illinois,Livingston County,35.01%,64.99%,81982.0,7,56200.0,35648,40.8688604,-88.55653099999998,1
